SALARY,Python,SQL,Microsoft_Excel,Data_Analysis,Machine_Learning,Power_BI,Tableau,Communication
80030.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,1,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,0,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,1,0
115024.0,1,1,1,1,1,0,1,1
115024.0,0,1,0,1,0,0,0,0
67500.0,0,0,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
50626.0,0,0,0,1,0,0,0,0
150000.0,1,1,0,1,1,0,1,1
193155.0,0,0,0,1,0,0,0,1
101660.0,1,1,1,1,0,0,1,1
115024.0,0,1,1,0,0,0,0,1
78000.0,1,1,1,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,1,1,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,1,0
115024.0,0,1,0,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
157200.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
116660.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,0,0,0,1,1
115024.0,0,1,0,1,0,1,1,0
84621.0,0,0,0,1,0,0,0,1
78463.0,0,1,0,0,0,1,0,1
185500.0,1,0,0,0,1,0,0,1
116448.0,1,1,0,1,0,0,1,1
185500.0,1,0,0,0,1,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,1
71150.0,0,1,0,0,0,1,0,1
115024.0,0,0,0,1,0,1,0,1
115024.0,1,1,0,1,1,1,0,0
115024.0,0,0,1,1,0,0,0,0
116448.0,1,1,0,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
116448.0,1,1,0,1,0,0,1,1
83200.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
115024.0,1,1,0,1,1,1,0,0
115024.0,1,1,0,1,1,1,0,0
115024.0,1,0,1,1,0,1,0,0
118000.0,0,1,1,1,0,0,0,0
198785.0,0,0,0,1,0,0,0,1
71150.0,0,1,0,0,0,1,0,1
71150.0,0,1,0,0,0,1,0,1
40732.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
67932.0,0,0,1,1,0,0,0,1
110500.0,1,1,0,1,0,0,0,0
107182.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
104170.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,0,1,0,0,1
110155.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
90000.0,1,1,1,1,1,1,1,1
130600.0,0,1,0,1,0,1,0,1
243500.0,1,1,0,1,0,0,0,1
110155.0,0,1,0,1,0,1,1,0
243500.0,1,1,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
77500.0,0,1,0,1,0,1,1,1
243500.0,1,1,0,1,0,0,0,1
243500.0,1,1,0,1,0,0,0,1
78445.0,0,1,1,0,0,0,0,0
110155.0,0,1,0,1,0,1,1,0
54797.0,0,0,1,0,0,0,0,1
65000.0,0,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
110000.0,1,1,1,1,0,1,0,1
115024.0,1,1,0,1,1,1,1,1
99850.0,0,1,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
93750.0,0,1,0,1,0,1,1,0
64478.0,0,0,1,1,0,0,0,1
115000.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,0,0
115024.0,1,1,0,0,0,0,0,1
87360.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,1,0,0,0,0
78000.0,0,0,0,0,0,1,0,0
115024.0,0,1,1,1,0,1,0,0
140400.0,0,0,1,1,0,0,0,0
115024.0,1,1,0,1,0,0,0,0
115024.0,1,1,0,1,1,0,1,0
115024.0,1,1,1,1,0,1,1,1
115024.0,0,1,0,1,0,1,0,1
82500.0,0,1,0,1,0,0,0,1
115024.0,1,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,1,1,1
61360.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
164550.0,0,0,0,0,0,0,1,1
92500.0,1,1,0,1,1,1,1,1
115024.0,0,0,0,0,0,0,0,0
100000.0,0,0,0,1,0,1,0,1
172800.0,0,1,0,1,0,0,1,0
95000.0,0,0,1,0,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
70300.0,0,1,1,0,0,1,1,1
115024.0,0,0,1,0,0,0,0,1
147500.0,1,1,1,0,0,1,1,1
96100.0,0,0,0,0,1,0,0,1
123850.0,1,1,0,1,0,1,1,0
123850.0,1,1,0,1,0,1,1,0
96100.0,0,0,0,0,1,0,0,1
93000.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
118560.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
72500.0,0,0,0,0,1,0,1,0
115024.0,0,0,0,0,0,0,0,0
93000.0,0,0,0,1,0,0,0,0
185500.0,1,0,0,0,1,0,0,1
115024.0,1,1,0,0,0,0,0,0
92500.0,0,0,0,1,0,0,1,0
93000.0,0,0,0,1,0,0,0,0
71150.0,0,1,0,0,0,1,0,1
116448.0,1,1,0,1,0,0,1,1
69000.0,1,1,0,1,0,1,1,1
41600.0,1,0,1,1,0,1,0,0
100820.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,1,1,0,0
115024.0,0,1,0,1,0,1,0,1
115024.0,0,1,0,1,0,1,1,0
140400.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,0,1,1
115024.0,1,1,0,1,0,1,1,0
115024.0,1,1,0,1,0,1,1,0
100000.0,0,1,1,1,0,1,0,1
115024.0,0,0,1,1,0,0,0,1
109300.0,1,1,0,1,1,0,1,0
115024.0,0,1,1,0,0,0,0,0
70000.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,1,0
115024.0,0,1,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,1,0
115024.0,1,1,1,1,0,0,1,0
115024.0,1,1,0,1,0,1,1,0
115024.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,0,1,0
54080.0,0,0,0,0,0,0,0,1
176500.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,1,0,0,1,1
110155.0,0,1,0,1,0,1,1,0
243500.0,1,1,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,1,0
75935.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,1
52000.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
110155.0,0,1,0,1,0,1,1,0
54080.0,0,0,0,0,0,0,0,1
105050.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,1,1,0,0,1
91080.0,0,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,1,0,0,1,0,1
115024.0,0,1,0,1,0,1,0,0
115024.0,1,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
72280.0,0,0,0,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
85000.0,1,1,1,1,0,0,1,1
72280.0,0,0,0,1,0,1,0,0
72280.0,0,0,0,1,0,1,0,0
94031.0,1,1,0,1,1,1,1,0
111810.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
97582.0,0,1,1,0,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
104884.0,0,1,0,1,0,0,1,1
115024.0,0,0,1,1,0,1,0,1
156376.0,1,1,0,1,0,1,1,1
82347.0,0,0,0,1,0,1,1,0
104884.0,0,1,0,1,0,0,1,1
66695.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,1
112661.0,0,1,0,1,1,0,0,0
115024.0,0,1,1,1,0,0,1,1
89846.0,1,1,1,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,1
78000.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,0,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,1,1,1
75000.0,0,1,1,0,0,0,0,0
68661.0,1,0,0,1,0,0,0,1
94450.0,0,1,0,0,0,1,0,1
132080.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,0
115024.0,1,0,0,0,1,0,0,0
140000.0,0,0,0,1,0,1,0,1
115024.0,1,1,0,1,0,1,0,1
115024.0,1,1,0,1,0,1,0,0
115024.0,0,1,1,0,0,1,1,1
115024.0,1,0,1,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,1,1,0,1,1,0,0,1
114400.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
34320.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
125000.0,0,1,0,1,0,0,1,0
115024.0,1,1,0,0,0,0,1,1
115024.0,1,1,0,0,0,0,1,1
158000.0,0,1,0,1,0,1,1,1
75000.0,0,0,1,1,0,0,0,0
72672.0,0,0,1,1,0,1,1,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
72800.0,1,1,1,1,0,1,0,1
78000.0,1,1,0,1,0,0,1,0
157400.0,1,1,0,1,1,0,0,0
115024.0,0,0,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
80000.0,0,0,0,1,0,1,1,1
115024.0,1,1,0,1,1,0,0,1
115024.0,0,1,1,1,0,0,0,0
142900.0,1,1,0,1,0,0,1,0
227144.0,1,0,0,1,0,0,0,1
45483.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
72800.0,1,1,1,1,0,1,0,0
112000.0,0,0,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
82503.0,1,1,1,1,0,0,1,1
119600.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
85000.0,0,1,1,0,0,0,0,1
157500.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
120192.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,0,0,1
95200.0,0,1,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,1,0,1
135200.0,1,0,0,0,1,1,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,0,1,1,0,0,0,0,0
115024.0,1,0,0,1,1,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,1,1,0,1,0,1,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,1,1
109200.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,1,1,1,1,1
115024.0,0,0,0,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,1,1
79040.0,0,1,1,1,0,0,0,1
88257.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,1,0,0
93600.0,0,0,1,1,0,1,0,1
105000.0,1,1,0,0,0,0,1,0
110000.0,1,0,1,0,1,0,0,0
115024.0,0,1,0,1,0,0,1,1
124800.0,0,1,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,1,1,0,0,0,1
90000.0,0,1,1,1,0,1,1,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,0,1,0,1,0,1,1,1
182560.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,0,1,1,1,1
127500.0,1,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,1,1,0
115024.0,1,1,1,0,0,0,1,1
115024.0,1,1,0,0,0,0,0,1
121300.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
121300.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,0,0,0,1,1
86500.0,0,1,1,0,0,1,1,1
89795.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,1,1
115024.0,1,1,0,1,0,1,1,0
115024.0,0,1,0,0,0,0,0,1
121200.0,0,1,0,1,0,0,1,1
115024.0,1,1,1,1,0,1,0,1
121300.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,1,1,1
156500.0,0,0,0,0,0,0,0,1
142750.0,1,0,0,1,1,0,0,1
80400.0,0,0,0,1,0,1,0,0
86500.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,1,1,1
80400.0,0,0,0,1,0,1,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
75000.0,0,0,0,0,0,0,0,0
60500.0,0,1,1,1,0,0,0,1
153550.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
60500.0,0,1,1,1,0,0,0,1
66191.0,0,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
61360.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
82500.0,0,1,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,0,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
92150.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
121650.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,0,0,0,1,1
115024.0,1,1,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
135200.0,0,1,0,0,0,1,1,1
115024.0,0,1,0,0,0,0,0,0
93670.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
178093.0,0,0,0,0,0,0,0,0
110081.0,0,0,0,0,0,0,0,0
98800.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
70000.0,1,1,0,1,0,0,0,1
176800.0,1,1,1,1,0,0,1,0
115024.0,1,0,0,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
117937.0,1,1,0,1,0,1,1,0
115024.0,1,1,1,1,0,0,0,1
68500.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,1,0
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
122585.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,0,0,0,1,1
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,1,1,1
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,1,0,0,0,0,0
72800.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
121300.0,1,1,0,0,1,0,0,1
83970.0,0,1,0,1,0,1,1,0
115024.0,1,1,0,1,0,0,1,0
115024.0,0,1,0,1,0,1,1,0
121300.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
121300.0,1,1,0,0,1,0,0,1
84990.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
84678.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
101500.0,0,0,0,1,0,0,0,1
80000.0,0,1,1,1,0,1,0,1
60000.0,0,0,0,0,0,0,0,1
134160.0,0,0,0,1,0,1,0,0
80000.0,0,0,0,1,0,0,1,1
115024.0,1,1,1,1,0,1,0,1
140400.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,0,0
115024.0,1,1,1,1,0,0,0,1
156000.0,0,1,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
97300.0,1,1,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,1,0,0,0,0,1
104000.0,1,1,0,1,0,0,0,1
140400.0,0,0,0,1,0,0,0,1
75440.0,1,1,0,1,0,1,0,1
115024.0,1,1,0,1,1,0,0,0
115024.0,0,0,0,0,0,0,0,1
57500.0,0,0,0,0,0,0,0,0
138100.0,0,1,0,1,0,0,1,0
81661.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,1,1,1
125000.0,1,1,0,0,0,1,0,1
115024.0,0,0,1,1,0,1,0,1
135000.0,1,1,0,1,1,0,1,0
115024.0,0,1,1,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
130493.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,1,1,1,1,1,0,0,0
115024.0,1,1,0,0,1,0,0,0
124800.0,0,1,0,1,0,0,0,1
160300.0,1,1,0,1,1,0,0,1
115024.0,0,0,0,0,0,0,0,0
128960.0,0,0,1,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,1,1,1,0
157200.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,1,0,1
67500.0,1,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,0,1
84000.0,0,0,0,0,0,0,0,1
136448.0,0,1,0,0,0,0,1,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,0,0
115024.0,1,1,0,1,1,1,1,0
115024.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
77500.0,0,0,1,1,0,1,0,1
115024.0,0,0,0,1,1,0,0,0
91000.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
52790.0,0,1,1,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,1,0
92814.0,0,1,0,1,0,0,0,0
107000.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
115024.0,1,1,0,0,1,0,0,1
80900.0,0,0,1,1,0,0,0,1
135595.0,1,1,0,1,0,0,1,1
115024.0,1,1,0,1,0,1,1,1
115024.0,1,1,1,1,0,1,1,0
115024.0,0,1,0,1,0,1,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,0,1,1,0,0,1
22440.0,0,0,1,0,0,0,0,1
105200.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,1,0,0,0
115024.0,0,0,1,1,0,0,0,0
43557.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
180000.0,0,0,0,0,0,0,0,0
95500.0,1,1,0,1,0,0,1,0
115024.0,1,1,0,1,1,1,1,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
125000.0,1,1,0,0,0,0,0,1
130000.0,0,0,0,0,0,0,0,0
90000.0,0,1,0,1,0,0,1,0
79560.0,0,0,0,1,0,0,0,0
115294.0,1,1,1,1,0,0,1,1
115024.0,0,1,1,1,0,1,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
100700.0,1,1,1,1,1,1,0,1
115024.0,1,1,0,1,1,0,0,0
115024.0,0,0,1,1,0,0,0,1
148000.0,1,1,0,1,1,1,1,0
115024.0,1,1,0,1,0,1,1,1
88400.0,0,1,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,1,0,1,0,0
84425.0,0,0,1,0,0,1,0,0
115024.0,0,0,1,1,0,1,0,0
110000.0,0,1,0,1,1,0,1,1
115024.0,0,1,1,1,0,1,1,1
101511.0,1,1,0,1,0,0,0,0
115024.0,0,0,1,0,0,0,0,1
68852.0,0,1,0,1,0,0,1,1
182400.0,1,1,0,1,1,0,0,1
115024.0,1,1,1,1,1,1,1,1
115024.0,0,0,0,1,0,0,0,0
101525.0,0,0,1,1,0,0,1,1
100000.0,0,1,0,0,1,1,1,0
138902.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,1,0,0,1,1
115024.0,0,1,0,1,0,1,0,1
106080.0,0,0,1,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
72800.0,0,0,0,0,0,0,0,0
179950.0,0,1,0,1,0,1,1,0
115024.0,1,1,0,1,0,1,0,1
134500.0,1,1,0,1,1,1,0,1
82249.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
127500.0,0,1,0,1,0,1,0,0
129501.0,0,1,0,0,0,0,0,1
82940.0,0,1,0,0,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,0,0,1,0,0,0,1
134500.0,1,1,0,1,1,1,0,1
103989.0,0,1,0,1,1,0,0,0
130000.0,1,0,0,1,1,1,1,0
67500.0,0,1,1,1,0,0,0,1
95305.0,0,0,0,1,0,0,0,0
134500.0,1,1,0,1,1,1,0,1
115024.0,1,1,0,1,1,0,0,0
124550.0,0,0,0,0,0,1,0,1
103500.0,1,1,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
134500.0,1,1,0,1,1,1,0,1
115024.0,0,1,1,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,0,1,1,0,0,0
260000.0,0,0,0,1,1,0,0,1
114750.0,0,1,0,1,0,0,1,1
134500.0,1,1,0,1,1,1,0,1
134500.0,1,1,0,1,1,1,0,1
134500.0,1,1,0,1,1,1,0,1
44720.0,0,0,1,0,0,0,0,1
145500.0,0,1,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,1,1,1,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,0,0,1,0,0,0,0
107250.0,1,1,0,1,0,0,0,1
120075.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
124550.0,0,0,0,0,0,1,0,1
115024.0,0,1,0,1,0,0,0,0
71760.0,0,1,1,1,0,0,1,1
71760.0,0,1,1,1,0,0,1,1
71760.0,0,1,1,1,0,0,1,1
57200.0,0,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,1,1
95800.0,0,0,0,1,0,0,0,1
69680.0,0,0,1,1,0,0,1,0
115024.0,0,1,1,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
71760.0,0,1,1,1,0,0,1,1
95800.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,0,1
69680.0,0,0,1,1,0,0,1,0
71760.0,0,1,1,1,0,0,1,1
71760.0,0,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
71760.0,0,1,1,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,1
58500.0,1,0,0,0,0,0,0,1
105050.0,1,1,0,0,0,0,1,0
115024.0,0,1,0,1,0,1,1,1
115024.0,1,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
158000.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
161200.0,1,1,0,0,0,0,1,1
115024.0,0,0,0,1,0,0,0,1
88650.0,0,0,0,0,0,0,0,0
70000.0,1,1,0,1,0,1,1,1
80000.0,1,1,0,1,0,0,1,0
88650.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,0
115024.0,1,1,1,1,0,0,1,0
82544.0,0,0,1,1,0,0,0,0
115024.0,0,1,0,1,1,0,0,0
115024.0,0,1,0,1,1,0,0,0
88650.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,0,1
115024.0,0,0,1,0,0,0,0,0
88650.0,0,0,0,0,0,0,0,0
75000.0,0,1,0,1,0,0,1,1
59325.0,0,0,1,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
107500.0,1,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,0,0
118250.0,1,1,1,1,0,1,1,0
115024.0,0,1,0,1,0,1,0,0
115024.0,0,1,0,1,0,0,0,1
84000.0,1,1,0,1,0,0,1,1
49941.0,0,0,1,1,0,0,0,1
89656.0,1,1,1,1,0,1,1,0
115024.0,0,1,0,1,0,1,0,0
115024.0,0,0,0,1,0,0,1,0
115024.0,1,1,0,1,0,1,0,1
